compute_time,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,Unnamed: 7,ref-cycles,stalled-cycles-backend,stalled-cycles-frontend,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,L1-icache-loads,LLC-load-misses,LLC-loads,LLC-prefetch-misses,LLC-prefetches,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,node-load-misses,node-loads,node-prefetch-misses,node-prefetches,node-store-misses,node-stores,mem-loads,msr/aperf/,msr/mperf/,msr/smi/,msr/tsc/,uncore/clockticks/,uncore/qhl_request_ioh_reads/,uncore/qhl_request_ioh_writes/,uncore/qhl_request_local_reads/,uncore/qhl_request_local_writes/,uncore/qhl_request_remote_reads/,uncore/qhl_request_remote_writes/,uncore/qmc_normal_reads_any/,uncore/qmc_writes_full_any/,cache_lock_cycles.l1d,cache_lock_cycles.l1d_l2,l1d.m_evict,l1d.m_repl,l1d.m_snoop_evict,l1d.repl,l1d_cache_prefetch_lock_fb_hit,l1d_prefetch.miss,l1d_prefetch.requests,l1d_prefetch.triggers,l1d_wb_l2.e_state,l1d_wb_l2.i_state,l1d_wb_l2.m_state,l1d_wb_l2.mesi,l1d_wb_l2.s_state,l2_data_rqsts.any,l2_data_rqsts.demand.e_state,l2_data_rqsts.demand.i_state,l2_data_rqsts.demand.m_state,l2_data_rqsts.demand.mesi,l2_data_rqsts.demand.s_state,l2_data_rqsts.prefetch.e_state,l2_data_rqsts.prefetch.i_state,l2_data_rqsts.prefetch.m_state,l2_data_rqsts.prefetch.mesi,l2_data_rqsts.prefetch.s_state,l2_lines_in.any,l2_lines_in.e_state,l2_lines_in.s_state,l2_lines_out.any,l2_lines_out.demand_clean,l2_lines_out.demand_dirty,l2_lines_out.prefetch_clean,l2_lines_out.prefetch_dirty,l2_rqsts.ifetch_hit,l2_rqsts.ifetch_miss,l2_rqsts.ifetches,l2_rqsts.ld_hit,l2_rqsts.ld_miss,l2_rqsts.loads,l2_rqsts.miss,l2_rqsts.prefetch_hit,l2_rqsts.prefetch_miss,l2_rqsts.prefetches,l2_rqsts.references,l2_rqsts.rfo_hit,l2_rqsts.rfo_miss,l2_rqsts.rfos,l2_transactions.any,l2_transactions.fill,l2_transactions.ifetch,l2_transactions.l1d_wb,l2_transactions.load,l2_transactions.prefetch,l2_transactions.rfo,l2_transactions.wb,l2_write.lock.e_state,l2_write.lock.hit,l2_write.lock.i_state,l2_write.lock.m_state,l2_write.lock.mesi,l2_write.lock.s_state,l2_write.rfo.hit,l2_write.rfo.i_state,l2_write.rfo.m_state,l2_write.rfo.mesi,l2_write.rfo.s_state,longest_lat_cache.miss,longest_lat_cache.reference,mem_inst_retired.latency_above_threshold_0,mem_inst_retired.latency_above_threshold_1024,mem_inst_retired.latency_above_threshold_128,mem_inst_retired.latency_above_threshold_16,mem_inst_retired.latency_above_threshold_16384,mem_inst_retired.latency_above_threshold_2048,mem_inst_retired.latency_above_threshold_256,mem_inst_retired.latency_above_threshold_32,mem_inst_retired.latency_above_threshold_32768,mem_inst_retired.latency_above_threshold_4,mem_inst_retired.latency_above_threshold_4096,mem_inst_retired.latency_above_threshold_512,mem_inst_retired.latency_above_threshold_64,mem_inst_retired.latency_above_threshold_8,mem_inst_retired.latency_above_threshold_8192,mem_inst_retired.loads,mem_inst_retired.stores,store_blocks.at_ret,store_blocks.l1d_block,size,run_time,benchmark,run_id,program,threads,host_cpu_user,host_cpu_system,host_cpu_idle,host_memused,speed_up,hostname,Architecture,CPU op-mode(s),Byte Order,CPU(s),On-line CPU(s) list,Thread(s) per core,Core(s) per socket,Socket(s),NUMA node(s),Vendor ID,CPU family,Model,Model name,Stepping,CPU MHz,BogoMIPS,Virtualization,L1d cache,L1i cache,L2 cache,L3 cache,NUMA node0 CPU(s),NUMA node1 CPU(s),total_memory,L1-icache-prefetches,NUMA node2 CPU(s),NUMA node3 CPU(s),NUMA node4 CPU(s),NUMA node5 CPU(s),NUMA node6 CPU(s),NUMA node7 CPU(s),bus-cycles,Unnamed: 8,mem-stores,power/energy-cores/,power/energy-pkg/,power/energy-ram/,uncore_imc_0/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_0/clockticks/,uncore_imc_1/cas_count_read/,uncore_imc_1/cas_count_write/,uncore_imc_1/clockticks/,uncore_imc_2/cas_count_read/,uncore_imc_2/cas_count_write/,uncore_imc_2/clockticks/,uncore_imc_3/cas_count_read/,uncore_imc_3/cas_count_write/,uncore_imc_3/clockticks/,CPU max MHz,CPU min MHz
1.2658,1256963998.0,31057912.0,6771595.0,62188770.0,7320824710.0,6556631327.0,,7106989135.0,,4472158809.0,0.0,0.0,3226.0,2646.35,567.0,0.0,0.0,0.0,143744.0,143745.0,2650.56,70344094.0,2100086088.0,7356445.0,,19688420.0,1425778138.0,33726760.0,,3528306.0,36212696.0,694660.0,4818784.0,3368138.0,9854495.0,31697971.0,1260962273.0,11456062.0,2146188457.0,1311284.0,1426946861.0,1230459.0,852710.0,1677475.0,3473253.0,483284.0,727251.0,1840256.0,3165799.0,0.0,7417964699.0,7293918359.0,5.0,7387573157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simsmall,2024-04-14 06:05:13.738531,,canneal_simsmall_t4_snappy1,canneal,4,0.07,0.07,99.87,5.54,1.1722231000158003,snappy1,,,,20,,1,10,2,2,,6,62,,4,1344.116,5599.9,,,,,,,,,,,,,,,,254493164.0,,1395054546.0,,,,,,,,,,,,,,,,3600.0,1200.0
1.2036000000000002,1268636439.0,31770134.0,6823957.0,60561363.0,7388684394.0,6727280425.0,,7246797809.0,,4500213186.0,0.0,0.0,3398.0,2691.35,577.0,0.0,0.0,0.0,143749.0,143750.0,2695.6,70671008.0,2165415180.0,7809852.0,,19754625.0,1424844129.0,34975374.0,,3477137.0,36237006.0,735122.0,5116661.0,3605645.0,9854487.0,31142277.0,1236284197.0,11796005.0,2106685328.0,1296980.0,1404284218.0,1205415.0,889845.0,1704114.0,3490337.0,429318.0,748619.0,1808003.0,3295324.0,0.0,7462664658.0,7415574236.0,5.0,7513868990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simsmall,2024-04-14 06:05:42.270416,,canneal_simsmall_t8_snappy1,canneal,8,0.08,0.08,99.83,5.55,1.2328015952143567,snappy1,,,,20,,1,10,2,2,,6,62,,4,1344.116,5599.9,,,,,,,,,,,,,,,,257885784.0,,1375330559.0,,,,,,,,,,,,,,,,3600.0,1200.0
1.148,1204201135.0,30884781.0,6958066.0,63014733.0,7362319123.0,6633246147.0,,7159510668.0,,4497056509.0,0.0,0.0,3676.0,2672.62,609.0,0.0,0.0,0.0,143879.0,143880.0,2677.14,72431440.0,2171518275.0,7207196.0,,20186488.0,1470274814.0,35323989.0,,3337571.0,35724053.0,741639.0,4519406.0,3579319.0,9920997.0,29750362.0,1223174051.0,12094016.0,2096802068.0,1337076.0,1406410574.0,1315322.0,772618.0,1701846.0,3500745.0,447329.0,578677.0,1995664.0,3746446.0,0.0,7492128646.0,7359013027.0,3.0,7459468713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simsmall,2024-04-14 06:06:10.470649,,canneal_simsmall_t16_snappy1,canneal,16,0.15,0.17,99.68,5.55,1.2925087108013935,snappy1,,,,20,,1,10,2,2,,6,62,,4,1344.116,5599.9,,,,,,,,,,,,,,,,255067935.0,,1347781467.0,,,,,,,,,,,,,,,,3600.0,1200.0
1.2260000000000002,1450032609.0,37049949.0,6556532.0,63848630.0,7702814992.0,6766794359.0,,7417840213.0,,4644884608.0,0.0,0.0,4924.0,2779.78,1132.0,0.0,0.0,0.0,143946.0,143947.0,2784.96,70219638.0,2065484821.0,7296474.0,,19696555.0,1341957556.0,33663848.0,,3986157.0,36651228.0,712738.0,5130447.0,3937800.0,10596706.0,28955925.0,1190868754.0,11817260.0,2101943028.0,1359582.0,1425144097.0,1460332.0,767932.0,1833222.0,3167447.0,628492.0,801628.0,949571.0,2306184.0,0.0,7647213431.0,7660686281.0,4.0,7756363894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simsmall,2024-04-14 06:06:38.360820,,canneal_simsmall_t32_snappy1,canneal,32,0.05,0.05,99.9,5.56,1.2102773246329526,snappy1,,,,20,,1,10,2,2,,6,62,,4,1344.116,5599.9,,,,,,,,,,,,,,,,267080042.0,,1512275013.0,,,,,,,,,,,,,,,,3600.0,1200.0
1.2606000000000002,1266423018.0,33000615.0,7812970.0,64710213.0,7556308351.0,6483489118.0,,7428642074.0,,4724190878.0,0.0,0.0,7072.0,2780.68,1072.0,0.0,0.0,0.0,144070.0,144071.0,2786.44,71112572.0,2082874207.0,7780793.0,,20516505.0,1406277107.0,36301708.0,,3678974.0,37462401.0,966652.0,6247028.0,2602683.0,9475412.0,36261535.0,1402000393.0,12739851.0,2189887633.0,1541312.0,1497592853.0,2213272.0,832557.0,2297477.0,3850591.0,623859.0,791502.0,1855379.0,3894795.0,0.0,7835671514.0,7653103777.0,5.0,7756128697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simsmall,2024-04-14 06:07:06.708116,,canneal_simsmall_t64_snappy1,canneal,64,0.05,0.07,99.88,5.56,1.17705854355069,snappy1,,,,20,,1,10,2,2,,6,62,,4,1344.116,5599.9,,,,,,,,,,,,,,,,265767175.0,,1373791006.0,,,,,,,,,,,,,,,,3600.0,1200.0
1.2445999999999997,1441621834.0,36759416.0,7454885.0,66697668.0,7761200074.0,6900252657.0,,7349741836.0,,4715133664.0,0.0,0.0,11183.0,2739.51,1227.0,0.0,0.0,0.0,144313.0,144314.0,2746.75,75489552.0,2133510995.0,7646476.0,,22536532.0,1437862649.0,38649993.0,,3961226.0,38812931.0,865701.0,6464994.0,4374616.0,11320043.0,32172968.0,1259436613.0,12765384.0,2166536379.0,1455997.0,1470167761.0,1253356.0,765081.0,1695906.0,3837435.0,547621.0,866140.0,1280562.0,3146145.0,0.0,7845349515.0,7537552126.0,6.0,7633842373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simsmall,2024-04-14 06:07:35.342171,,canneal_simsmall_t128_snappy1,canneal,128,0.03,0.07,99.9,5.56,1.1921902619315443,snappy1,,,,20,,1,10,2,2,,6,62,,4,1344.116,5599.9,,,,,,,,,,,,,,,,263545313.0,,1524213957.0,,,,,,,,,,,,,,,,3600.0,1200.0
7.319599999999999,2642710912.0,89643942.0,30917884.0,103805216.0,22112398623.0,31749819859.0,,20246244287.0,4540206965.0,9378187996.0,0.0,0.0,5391.0,8178.14,643.0,0.0,0.0,0.0,205306.0,205306.0,8184.4,327087160.0,9249568829.0,305111883.0,4390906.0,61937187.0,3993847669.0,243018551.0,12041513455.0,19313484.0,57160433.0,90888891.0,136390291.0,11404350.0,81490665.0,1963886090.0,2703149183.0,13616379.0,8968007880.0,1206116.0,3982606601.0,1521583.0,31007238821.0,4424099.0,18405471.0,2196277.0,87649225.0,447370.0,11280094.0,0.0,22510971465.0,20619915450.0,0.0,20640237865.0,,,,,,,,,,138893906.0,0.0,101935859.0,56053038.0,95871092.0,300667662.0,395970.0,110493223.0,225331282.0,275235616.0,46816586.0,15850107.0,47143468.0,109792816.0,40.0,426405803.0,145704213.0,46729565.0,47460443.0,250226176.0,7397792.0,17780842.0,150272874.0,18100963.0,185880885.0,401637.0,236461886.0,208479420.0,33615811.0,230862638.0,63142405.0,18490363.0,118084435.0,25684127.0,140370082.0,19540202.0,156376562.0,206693821.0,47145931.0,260202895.0,257164183.0,52304948.0,162727109.0,219250416.0,713918779.0,48471395.0,30160473.0,79064169.0,1337117700.0,234228997.0,162185405.0,133373512.0,275911983.0,242464036.0,96218092.0,60152867.0,654.0,28513.0,10083.0,9527.0,42814.0,20205.0,46105809.0,39280383.0,40057115.0,84089580.0,379218.0,36515417.0,118713743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8974809040.0,4083796696.0,9023646.0,195106726.0,simlarge,2024-04-14 01:57:20.456167,,facesim_simlarge_t1_crackle1,facesim,1,0.04,0.06,99.85,9.93,1.0,crackle1,,,,16,,2,4,2,2,,6,44,,2,2527.191,5054.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.069,2656834438.0,87763708.0,33693827.0,111360069.0,22509291183.0,31550195877.0,,20556545488.0,5477677541.0,9926587603.0,0.0,0.0,6562.0,8305.91,636.0,0.0,0.0,0.0,203483.0,203484.0,8312.72,343161987.0,9174614385.0,319637621.0,5619999.0,78355139.0,4146699935.0,242107860.0,12045935213.0,16238585.0,55609201.0,61676983.0,165383125.0,18575297.0,128794744.0,1875574340.0,2613358655.0,13426952.0,8752664655.0,1103104.0,3990763699.0,1638724.0,30770348453.0,5791993.0,16454405.0,27247229.0,58871145.0,2069541.0,12826005.0,0.0,22853448954.0,20940901117.0,0.0,20961347437.0,,,,,,,,,,430290386.0,0.0,122135739.0,75824242.0,113804251.0,317992654.0,325939.0,30874904.0,554941474.0,591626524.0,50824252.0,17638534.0,35652906.0,103423440.0,0.0,442812015.0,132529422.0,46472657.0,40443677.0,233697224.0,11976916.0,19379760.0,160858276.0,37443994.0,217459903.0,621371.0,249678103.0,215147161.0,41068067.0,234894609.0,63070389.0,21131526.0,118897380.0,30231573.0,149707305.0,20257932.0,169187931.0,182333556.0,44398645.0,228500986.0,259577006.0,56120796.0,167678558.0,219204063.0,670619582.0,25932235.0,23653257.0,49090297.0,1219883239.0,230327960.0,160848075.0,96480335.0,237056025.0,225106888.0,63776309.0,51708286.0,917.0,29859.0,11599.0,9262.0,39452.0,16468.0,33112335.0,32055862.0,28966255.0,69541048.0,447841.0,33127376.0,111172840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9204683289.0,4200386541.0,34235481.0,198065944.0,simlarge,2024-04-14 01:58:30.913841,,facesim_simlarge_t2_crackle1,facesim,2,0.04,0.06,99.85,9.94,1.4439928980074963,crackle1,,,,16,,2,4,2,2,,6,44,,2,2527.191,5054.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.877,2617787526.0,83532824.0,38200786.0,117206454.0,23000923434.0,31822107578.0,,21221983888.0,5434539209.0,10416401566.0,0.0,0.0,8264.0,8611.59,655.0,0.0,0.0,0.0,191598.0,191598.0,8620.0,337016292.0,9208226963.0,318138186.0,8865510.0,83127182.0,4216283225.0,239056934.0,12184963894.0,18533120.0,60884894.0,71760429.0,153878106.0,14838230.0,88321680.0,1938152039.0,2627781314.0,13231839.0,9075621753.0,1105928.0,4042698580.0,1655421.0,31195130229.0,7085844.0,16074378.0,29274792.0,67432675.0,1301710.0,12126580.0,0.0,23446106655.0,21663168412.0,0.0,21726080957.0,,,,,,,,,,387023197.0,0.0,103135513.0,63408261.0,102624202.0,303598836.0,278772.0,16198421.0,644897298.0,688569499.0,41599943.0,18882171.0,39311110.0,101234828.0,0.0,436253666.0,129052767.0,47483581.0,40305963.0,230849654.0,15038207.0,14860019.0,155387148.0,31083663.0,202199090.0,902869.0,250193608.0,205958110.0,43682718.0,213918823.0,57016436.0,16871570.0,112878885.0,21627433.0,145212109.0,20675666.0,165990273.0,181779473.0,49708323.0,233193248.0,257354687.0,47940590.0,164488407.0,201932766.0,649412951.0,38216028.0,18566680.0,57183438.0,1156726782.0,207406317.0,168254985.0,97472893.0,238004031.0,199485949.0,60834753.0,36935496.0,677.0,36465.0,15188.0,9209.0,44000.0,20356.0,34563477.0,25254695.0,31277624.0,63071301.0,580155.0,38202643.0,119186579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9226135557.0,4224323029.0,32023366.0,204411126.0,simlarge,2024-04-14 01:59:28.774086,,facesim_simlarge_t4_crackle1,facesim,4,0.04,0.04,99.87,9.93,1.887954604075316,crackle1,,,,16,,2,4,2,2,,6,44,,2,2527.191,5054.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.779,2716503416.0,86997041.0,38331555.0,122508331.0,25397722004.0,32628361724.0,,24029601025.0,6690367358.0,12521770643.0,0.0,0.0,10416.0,9723.65,685.0,0.0,0.0,0.0,191971.0,191971.0,9733.92,349997209.0,9419586943.0,300512631.0,26016812.0,79805009.0,4137419115.0,256759655.0,12290730007.0,17330599.0,69958156.0,61551086.0,142991376.0,15220176.0,93671469.0,1978019292.0,2759457211.0,13743880.0,9286584381.0,1341129.0,4040345863.0,1923239.0,31855420163.0,6978635.0,18146202.0,25499463.0,63980137.0,1849783.0,15384072.0,0.0,25833156833.0,24491737065.0,0.0,24531207353.0,,,,,,,,,,455087432.0,0.0,106367130.0,67818110.0,109477964.0,320028004.0,364702.0,39576710.0,665244027.0,653333057.0,46051903.0,22406947.0,32159203.0,100264119.0,7.0,457597802.0,115629974.0,61923401.0,37616495.0,236085171.0,18586852.0,19128064.0,178346460.0,34793994.0,234169465.0,1448057.0,285787604.0,227888029.0,59712154.0,225792463.0,70366097.0,21430425.0,111664792.0,23159024.0,144398089.0,25008901.0,169998289.0,178688595.0,63907017.0,243569028.0,316859923.0,61985695.0,194028538.0,255659814.0,708654995.0,28785002.0,29650197.0,60628631.0,1335466031.0,230041362.0,171402546.0,112957127.0,259176054.0,263529846.0,75342441.0,48371791.0,555.0,41648.0,21609.0,10382.0,66073.0,31619.0,41577611.0,35098199.0,31974571.0,76249747.0,544126.0,41848400.0,138702510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9435113442.0,4307481881.0,31623218.0,185417913.0,simlarge,2024-04-14 02:00:21.274780,,facesim_simlarge_t8_crackle1,facesim,8,0.48,0.35,99.08,9.95,1.936914527652818,crackle1,,,,16,,2,4,2,2,,6,44,,2,2527.191,5054.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.712,2662046923.0,92786996.0,48397790.0,141731099.0,33915893206.0,31990131530.0,,32231424005.0,8876805701.0,20825603432.0,0.0,0.0,15889.0,13132.91,1047.0,0.0,0.0,0.0,192828.0,192828.0,13147.53,340215179.0,9363528283.0,227141130.0,52928959.0,82593773.0,4280701697.0,238553573.0,12940864200.0,24651540.0,75532245.0,59932641.0,132870496.0,18151081.0,104492177.0,2017178774.0,2790222698.0,18127275.0,9189549747.0,2176623.0,4276059142.0,2488374.0,31948354446.0,10150565.0,28158357.0,22981171.0,63592231.0,1507347.0,14430125.0,0.0,34833943840.0,33083110885.0,0.0,33133585879.0,,,,,,,,,,475576935.0,0.0,126374060.0,79163199.0,119054868.0,326689505.0,392614.0,66475781.0,619766670.0,621391252.0,41088299.0,21934549.0,51492764.0,117188683.0,0.0,462169339.0,106043095.0,70450426.0,50750341.0,256204691.0,27489023.0,19170446.0,154368021.0,22189928.0,200075185.0,2846494.0,271847104.0,197622398.0,75560854.0,228413116.0,85954471.0,15992267.0,106969588.0,18645742.0,132528752.0,27805812.0,160437667.0,190080293.0,70208227.0,259960239.0,296491900.0,48379204.0,178023505.0,229568358.0,716791914.0,42508617.0,24091227.0,67425404.0,1323293354.0,241265890.0,158240179.0,114206077.0,268196669.0,235913824.0,71217789.0,38867438.0,779.0,36001.0,17352.0,10730.0,58205.0,26624.0,39201413.0,29388827.0,31416178.0,68913345.0,690146.0,49105474.0,143915323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9311947855.0,4261468492.0,32207423.0,180261560.0,simlarge,2024-04-14 02:01:13.455745,,facesim_simlarge_t16_crackle1,facesim,16,0.04,0.04,99.83,9.95,1.971875,crackle1,,,,16,,2,4,2,2,,6,44,,2,2527.191,5054.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.57,2702266615.0,95636203.0,52597771.0,149955459.0,35592926216.0,32587618810.0,,34022181977.0,10098000595.0,22330488907.0,0.0,0.0,26651.0,13889.63,2956.0,0.0,0.0,0.0,192233.0,192234.0,13918.68,351383084.0,9523074095.0,186660025.0,115403596.0,90249423.0,4346606623.0,239396016.0,13391850718.0,31633694.0,90412543.0,70790705.0,142184544.0,14092304.0,92024883.0,2067274563.0,2841873428.0,19313941.0,9578144872.0,2951295.0,4369157394.0,2456007.0,32205135273.0,11917678.0,31677996.0,24214654.0,73001883.0,2203822.0,20477071.0,0.0,36542043490.0,34942287554.0,0.0,34983873141.0,,,,,,,,,,435011946.0,0.0,132516523.0,89790133.0,126790116.0,365348101.0,420220.0,141150459.0,449519030.0,476282754.0,54632994.0,26909100.0,46872770.0,129506158.0,0.0,490649317.0,96103322.0,76819840.0,52323305.0,255523565.0,32714058.0,21362958.0,168180775.0,26945362.0,220449815.0,4334885.0,304950981.0,200675010.0,95580922.0,228340639.0,90512517.0,19268554.0,103066047.0,18145153.0,140227145.0,34639666.0,175860469.0,178082238.0,75653272.0,252981678.0,320933388.0,66218452.0,185595498.0,254645544.0,741611683.0,35467944.0,25660696.0,59447731.0,1391537981.0,241905471.0,183505823.0,117998174.0,284816057.0,288368774.0,67265821.0,48746748.0,740.0,55838.0,31666.0,14285.0,87121.0,39738.0,33217461.0,30517088.0,22302483.0,60772553.0,868990.0,49663633.0,174479158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9420981541.0,4333523025.0,32998683.0,163749005.0,simlarge,2024-04-14 02:02:05.137987,,facesim_simlarge_t32_crackle1,facesim,32,0.02,0.04,99.85,9.94,1.601663019693654,crackle1,,,,16,,2,4,2,2,,6,44,,2,2527.191,5054.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.1948,2780569570.0,94479990.0,60815496.0,164891022.0,38435494470.0,34149878398.0,,36999208917.0,11085361801.0,24635232772.0,0.0,0.0,47688.0,15002.16,3492.0,0.0,0.0,0.0,194164.0,194164.0,15067.71,341246936.0,9934616834.0,143316953.0,148664984.0,80251737.0,4613570116.0,271218445.0,13856411699.0,34963733.0,95727515.0,73534028.0,123185567.0,24050223.0,106121324.0,2113394992.0,2817446690.0,20046219.0,9579349032.0,2267624.0,4450789264.0,2788146.0,32935310502.0,15111896.0,38737321.0,29230129.0,81874309.0,2525620.0,17724387.0,0.0,38961342803.0,37607218517.0,0.0,37636563274.0,,,,,,,,,,516601531.0,0.0,128229937.0,78721591.0,126880384.0,367096889.0,651358.0,189404800.0,438769909.0,493062559.0,45692110.0,21586576.0,54005014.0,117690695.0,0.0,505375157.0,105074411.0,96132013.0,55621234.0,281074382.0,30780043.0,20850211.0,168142063.0,21092278.0,216614892.0,4385264.0,335859225.0,213292317.0,119529074.0,271351315.0,121791243.0,15885215.0,115686159.0,16399394.0,140113609.0,51741169.0,194238173.0,194895219.0,89067886.0,285597018.0,359762023.0,56209316.0,194017997.0,251005711.0,794784356.0,47014540.0,26626608.0,70927231.0,1476634135.0,268203378.0,187472479.0,126359985.0,314435620.0,262378198.0,78559238.0,34175959.0,756.0,63064.0,34600.0,14119.0,101942.0,49751.0,51149178.0,25582067.0,45258882.0,74843922.0,1146530.0,57751204.0,187506230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9551552767.0,4538520344.0,32649895.0,181449377.0,simlarge,2024-04-14 02:03:01.990180,,facesim_simlarge_t64_crackle1,facesim,64,0.06,0.06,99.79,9.93,1.1815716407309356,crackle1,,,,16,,2,4,2,2,,6,44,,2,2527.191,5054.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.6488,2770114597.0,104523172.0,70002605.0,208966249.0,41161931380.0,33067332726.0,,40728012158.0,14424256124.0,28000979239.0,0.0,0.0,89579.0,17028.03,6977.0,0.0,0.0,0.0,194265.0,194265.0,17191.53,383507016.0,9768206654.0,133591731.0,185139724.0,72338842.0,4220732577.0,300863627.0,13112528199.0,51676952.0,123330602.0,94936027.0,133051907.0,16212958.0,90441910.0,2240544987.0,2768741765.0,24821377.0,9444497992.0,2146553.0,4159807397.0,3607411.0,31431341629.0,20890094.0,50248263.0,31929196.0,89428431.0,2765036.0,20331061.0,0.0,43218305251.0,42316712523.0,0.0,42320938218.0,,,,,,,,,,484259725.0,0.0,150948272.0,96678780.0,150368803.0,441010561.0,985622.0,193191928.0,444234491.0,513605686.0,54331990.0,28024623.0,62435640.0,146666235.0,0.0,528418404.0,105714710.0,114276270.0,59089915.0,314122860.0,34361732.0,21552757.0,164033240.0,20122742.0,207101059.0,4249814.0,361291237.0,224907539.0,137208309.0,320183522.0,165473924.0,20920643.0,117359367.0,16443984.0,186736750.0,62299871.0,247428298.0,203932062.0,104711581.0,309574589.0,394683640.0,67747925.0,181059167.0,247526121.0,914887346.0,56287245.0,36073616.0,95235529.0,1711591225.0,324565253.0,273448858.0,147784635.0,321584633.0,266595342.0,94042508.0,49380376.0,2177.0,85366.0,30426.0,23458.0,132903.0,80095.0,54854276.0,34552725.0,45920211.0,98573203.0,1500982.0,85007475.0,242242629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9779977703.0,4358800762.0,32368111.0,173452971.0,simlarge,2024-04-14 02:04:05.859653,,facesim_simlarge_t128_crackle1,facesim,128,0.04,0.04,99.83,9.93,0.758602105961363,crackle1,,,,16,,2,4,2,2,,6,44,,2,2527.191,5054.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.194,2863511367.0,92830099.0,43822282.0,501967045.0,26625920941.0,30844057626.0,,,9280727931.0,2777859260.0,0.0,0.0,8251.0,11388.65,1611.0,0.0,0.0,0.0,203708.0,203710.0,11397.42,295969677.0,14281694731.0,4534.0,403335084.0,,,96795953.0,8784671291.0,43828511.0,498315399.0,,,,193079772.0,94509650.0,2761873948.0,2414421.0,13968078981.0,,,337869.0,8590852964.0,,,,,,,,27242515472.0,23887126789.0,,23885487213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simlarge,2024-04-13 05:02:18.708521,,facesim_simlarge_t1_crunchy1,facesim,1,0.05,0.04,99.92,3.85,1.0,crunchy1,,,,64,,2,8,4,8,,21,1,,2,2100.099,4200.19,,,,,,,,,47184166.0,,,,,,,,,,,,,,,,,,,,,,,,,,
